number,crime,lat,long,date,Nbh_ID,Loc_type_ID,beat_ID
101332193.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-05-13,15,4,13
101381732.0,Burglary-Residence,33.78291,-84.3807,2010-05-18,14,1,22
101341282.0,Auto Theft,33.72591,-84.44429,2010-05-14,12,1,10
101402255.0,Larceny-From Vehicle,33.84911,-84.37075,2010-05-20,73,4,67
101402307.0,Burglary-Residence,33.71298,-84.381,2010-05-20,79,1,1
101282008.0,Larceny-From Vehicle,33.7221,-84.4582,2010-05-08,12,1,19
101241511.0,Larceny-Non Vehicle,33.75223,-84.38978,2010-05-04,15,14,13
101491767.0,Larceny-From Vehicle,33.82215,-84.3876,2010-05-29,108,2,8
101442412.0,Burglary-Nonres,33.75652,-84.45068,2010-05-24,117,4,45
101331815.0,Burglary-Residence,33.72406,-84.39562,2010-05-13,28,1,26
101481065.0,Burglary-Residence,33.75933,-84.42115,2010-05-28,122,1,31
101371841.0,Larceny-From Vehicle,33.71347,-84.39079,2010-05-17,1,11,1
101271108.0,Larceny-Non Vehicle,33.77141,-84.43377,2010-05-07,47,4,61
101421497.0,Larceny-From Vehicle,33.72011,-84.35048,2010-05-22,151,3,55
101422346.0,Burglary-Residence,33.73704,-84.33185,2010-05-22,75,1,69
101490910.0,Larceny-Non Vehicle,33.75109,-84.43847,2010-05-29,126,1,58
101391258.0,Burglary-Residence,33.67268,-84.38507,2010-05-19,84,1,74
101332231.0,Auto Theft,33.65199,-84.36701,2010-05-13,22,7,20
101452509.0,Agg Assault,33.68881,-84.36219,2010-05-25,86,1,46
101280232.0,Larceny-Non Vehicle,33.75084,-84.32273,2010-05-08,45,4,42
101420388.0,Auto Theft,33.7931,-84.3888,2010-05-22,14,7,12
101320231.0,Agg Assault,33.72218,-84.40786,2010-05-12,28,4,26
101350838.0,Larceny-From Vehicle,33.78696,-84.38316,2010-05-15,14,4,12
101340733.0,Burglary-Residence,33.75411,-84.34315,2010-05-14,42,1,40
101500873.0,Larceny-Non Vehicle,33.76722,-84.42954,2010-05-30,66,1,61
101282319.0,Larceny-From Vehicle,33.70655,-84.42285,2010-05-08,63,1,59
101501012.0,Burglary-Residence,33.70979,-84.35849,2010-05-30,85,1,55
101211014.0,Larceny-Non Vehicle,33.71579,-84.38499,2010-05-01,79,1,1
101411599.0,Burglary-Residence,33.71924,-84.45938,2010-05-21,38,1,19
101320433.0,Burglary-Residence,33.75528,-84.46015,2010-05-12,117,1,45
101311021.0,Burglary-Residence,33.74332,-84.43942,2010-05-11,23,1,21
101300349.0,Larceny-From Vehicle,33.75908,-84.32958,2010-05-10,45,1,40
101381095.0,Larceny-Non Vehicle,33.73364,-84.50386,2010-05-18,26,4,4
101290277.0,Agg Assault,33.72867,-84.4056,2010-05-09,28,1,26
101381602.0,Larceny-Non Vehicle,33.75874,-84.49798,2010-05-18,4,1,52
101290697.0,Larceny-From Vehicle,33.69769,-84.36295,2010-05-09,93,1,46
101350603.0,Auto Theft,33.72887,-84.45878,2010-05-15,152,1,48
101401493.0,Larceny-Non Vehicle,33.85302,-84.36278,2010-05-20,73,3,67
101321838.0,Burglary-Residence,33.73528,-84.39609,2010-05-12,59,1,56
101410531.0,Robbery-Residence,33.76263,-84.44095,2010-05-21,31,1,31
101501529.0,Larceny-From Vehicle,33.74553,-84.37254,2010-05-30,67,1,62
101401178.0,Larceny-From Vehicle,33.76141,-84.39621,2010-05-20,15,1,49
101242205.0,Larceny-From Vehicle,33.75727,-84.39253,2010-05-04,15,4,29
101281314.0,Agg Assault,33.80887,-84.43622,2010-05-08,113,7,30
101351684.0,Burglary-Residence,33.70066,-84.45363,2010-05-15,3,1,3
101351582.0,Rape,33.69896,-84.35055,2010-05-15,49,1,46
101210989.0,Larceny-Non Vehicle,33.7527,-84.39126,2010-05-01,15,1,13
101461333.0,Larceny-Non Vehicle,33.71097,-84.39789,2010-05-26,69,1,11
101401228.0,Larceny-Non Vehicle,33.67665,-84.49643,2010-05-20,24,1,23
101471628.0,Larceny-Non Vehicle,33.74104,-84.41574,2010-05-27,34,1,34
101471602.0,Larceny-Non Vehicle,33.73396,-84.40177,2010-05-27,28,1,26
101332418.0,Auto Theft,33.7755,-84.47077,2010-05-13,62,1,70
101401628.0,Burglary-Residence,33.76845,-84.45365,2010-05-20,47,1,44
101301419.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-05-10,20,3,30
101490677.0,Larceny-From Vehicle,33.75942,-84.37151,2010-05-29,35,2,50
101220181.0,Agg Assault,33.73213,-84.42079,2010-05-02,34,7,34
101290961.0,Auto Theft,33.77331,-84.38072,2010-05-09,14,1,25
101440382.0,Auto Theft,33.72932,-84.37794,2010-05-24,67,1,62
101421018.0,Larceny-From Vehicle,33.77549,-84.37847,2010-05-22,14,1,25
101461672.0,Larceny-Non Vehicle,33.85302,-84.36278,2010-05-26,73,3,67
101282374.0,Burglary-Residence,33.70904,-84.39696,2010-05-08,153,1,11
101260423.0,Auto Theft,33.72268,-84.43629,2010-05-06,98,1,10
101390647.0,Auto Theft,33.7155,-84.37565,2010-05-19,70,1,1
101401585.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-05-20,36,3,6
101421303.0,Agg Assault,33.76101,-84.41918,2010-05-22,122,1,31
101260006.0,Burglary-Residence,33.73358,-84.36162,2010-05-06,67,1,62
101500781.0,Burglary-Residence,33.70908,-84.40046,2010-05-30,153,1,11
101251558.0,Larceny-From Vehicle,33.79239,-84.39501,2010-05-05,76,1,47
101311126.0,Larceny-Non Vehicle,33.72139,-84.43904,2010-05-11,7,1,10
101350613.0,Larceny-Non Vehicle,33.7702,-84.38754,2010-05-15,15,1,54
101461006.0,Auto Theft,33.80468,-84.3605,2010-05-26,54,1,51
101431235.0,Larceny-Non Vehicle,33.80673,-84.41316,2010-05-23,146,4,39
101421387.0,Larceny-Non Vehicle,33.75188,-84.46747,2010-05-22,121,1,45
101220331.0,Agg Assault,33.77006,-84.41118,2010-05-02,30,1,28
101430513.0,Larceny-Non Vehicle,33.74985,-84.39389,2010-05-23,15,1,36
101422481.0,Larceny-From Vehicle,33.8398,-84.3826,2010-05-22,41,5,9
101332195.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-05-13,20,3,30
101391663.0,Larceny-Non Vehicle,33.75674,-84.34619,2010-05-19,42,3,40
101322273.0,Burglary-Residence,33.77241,-84.4338,2010-05-12,47,6,61
101411319.0,Auto Theft,33.84869,-84.43182,2010-05-21,143,4,27
101371968.0,Burglary-Residence,33.72704,-84.46323,2010-05-17,152,1,48
101371386.0,Larceny-From Vehicle,33.75824,-84.38772,2010-05-17,15,5,29
101381272.0,Larceny-From Vehicle,33.78533,-84.3845,2010-05-18,14,1,22
101250152.0,Larceny-Non Vehicle,33.74019,-84.38314,2010-05-05,18,1,16
101341024.0,Burglary-Residence,33.69077,-84.53418,2010-05-14,154,1,53
101500602.0,Burglary-Residence,33.70518,-84.45336,2010-05-30,3,1,3
101330754.0,Larceny-Non Vehicle,33.76944,-84.41523,2010-05-13,30,1,28
101400553.0,Larceny-From Vehicle,33.81987,-84.36568,2010-05-20,9,1,8
101510565.0,Larceny-From Vehicle,33.76008,-84.39106,2010-05-31,15,5,29
101290606.0,Burglary-Residence,33.71347,-84.39079,2010-05-09,1,11,1
101371498.0,Larceny-Non Vehicle,33.78031,-84.36902,2010-05-17,14,4,64
101391379.0,Auto Theft,33.68112,-84.39837,2010-05-19,84,7,68
101350830.0,Larceny-From Vehicle,33.77773,-84.38718,2010-05-15,14,2,25
101350983.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-05-15,34,3,77
101471485.0,Burglary-Residence,33.79256,-84.44761,2010-05-27,120,1,57
101391439.0,Burglary-Residence,33.77059,-84.37169,2010-05-19,35,1,35
101290372.0,Larceny-Non Vehicle,33.78639,-84.38045,2010-05-10,14,2,22
101210479.0,Burglary-Residence,33.82144,-84.36218,2010-05-01,9,1,8
101450627.0,Larceny-From Vehicle,33.78619,-84.49113,2010-05-25,155,16,33
101321811.0,Burglary-Residence,33.6697,-84.49403,2010-05-12,24,11,23
101441305.0,Larceny-Non Vehicle,33.76389,-84.43649,2010-05-24,47,4,44
101330218.0,Agg Assault,33.71695,-84.37012,2010-05-13,70,1,1
101471575.0,Burglary-Residence,33.72163,-84.35158,2010-05-27,151,1,55
101350944.0,Larceny-From Vehicle,33.75599,-84.36628,2010-05-15,35,2,50
101511495.0,Auto Theft,33.73799,-84.41772,2010-05-31,34,3,34
101330444.0,Auto Theft,33.7082,-84.36208,2010-05-13,49,4,46
101360890.0,Larceny-Non Vehicle,33.75194,-84.38964,2010-05-16,15,14,13
101312290.0,Agg Assault,33.73229,-84.45522,2010-05-11,12,1,48
101271629.0,Larceny-Non Vehicle,33.75938,-84.34863,2010-05-07,42,3,40
101341359.0,Larceny-Non Vehicle,33.79275,-84.39544,2010-05-14,76,18,47
101401556.0,Larceny-From Vehicle,33.65674,-84.5076,2010-05-20,11,3,5
101381470.0,Larceny-From Vehicle,33.71648,-84.43254,2010-05-18,7,1,10
101241168.0,Larceny-Non Vehicle,33.69565,-84.36107,2010-05-04,93,1,46
101401145.0,Burglary-Residence,33.78976,-84.39815,2010-05-20,71,1,47
101471474.0,Larceny-Non Vehicle,33.80673,-84.41316,2010-05-27,146,4,39
101380134.0,Burglary-Residence,33.77178,-84.38174,2010-05-18,14,1,25
101290548.0,Burglary-Residence,33.75895,-84.40972,2010-05-09,37,1,37
101402104.0,Larceny-Non Vehicle,33.7375,-84.3426,2010-05-20,75,1,69
101262567.0,Larceny-Non Vehicle,33.75095,-84.46728,2010-05-06,121,1,72
101441897.0,Auto Theft,33.84869,-84.43182,2010-05-24,143,4,27
101390110.0,Larceny-Non Vehicle,33.77923,-84.38221,2010-05-19,14,1,25
101450533.0,Auto Theft,33.68394,-84.41521,2010-05-25,68,1,63
101432066.0,Agg Assault,33.77619,-84.47402,2010-05-23,65,1,60
101311758.0,Auto Theft,33.69297,-84.40826,2010-05-11,68,1,63
101430397.0,Larceny-From Vehicle,33.76319,-84.41612,2010-05-23,37,1,37
101290428.0,Auto Theft,33.77143,-84.43889,2010-05-09,47,1,44
101320516.0,Burglary-Nonres,33.7143,-84.43552,2010-05-12,7,1,7
101310712.0,Larceny-Non Vehicle,33.76539,-84.47691,2010-05-11,65,1,60
101411266.0,Burglary-Residence,33.76157,-84.36343,2010-05-21,35,1,50
101311195.0,Larceny-Non Vehicle,33.7734,-84.35467,2010-05-11,101,1,78
101391100.0,Burglary-Residence,33.73086,-84.40198,2010-05-19,28,1,26
101281137.0,Larceny-From Vehicle,33.78118,-84.35905,2010-05-08,2,1,2
101391912.0,Agg Assault,33.71867,-84.44386,2010-05-19,7,1,7
101461517.0,Agg Assault,33.75406,-84.45885,2010-05-26,117,1,45
101341073.0,Burglary-Residence,33.74542,-84.37103,2010-05-14,67,1,62
101481704.0,Auto Theft,33.77904,-84.50734,2010-05-28,116,1,43
101411025.0,Burglary-Residence,33.65184,-84.35719,2010-05-21,22,1,20
101300503.0,Larceny-From Vehicle,33.7341,-84.42176,2010-05-10,34,4,34
101231844.0,Agg Assault,33.72019,-84.44468,2010-05-03,7,1,7
101241740.0,Larceny-From Vehicle,33.78999,-84.47156,2010-05-04,33,1,33
101471833.0,Larceny-From Vehicle,33.74679,-84.37339,2010-05-27,67,4,62
101440459.0,Larceny-From Vehicle,33.78881,-84.38779,2010-05-24,14,1,12
101340096.0,Larceny-From Vehicle,33.8575,-84.38159,2010-05-14,73,4,65
101351432.0,Larceny-From Vehicle,33.69258,-84.49266,2010-05-15,21,1,19
101470109.0,Larceny-Non Vehicle,33.7394,-84.43203,2010-05-27,34,4,34
101281018.0,Auto Theft,33.76708,-84.37339,2010-05-08,35,1,35
101270900.0,Robbery-Residence,33.70062,-84.45594,2010-05-07,3,1,3
101381381.0,Larceny-Non Vehicle,33.84653,-84.37292,2010-05-18,52,4,67
101331271.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-05-13,36,3,6
101471321.0,Agg Assault,33.73043,-84.41232,2010-05-27,16,1,14
101452530.0,Burglary-Residence,33.71792,-84.39413,2010-05-25,144,1,1
101291396.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-05-09,36,3,6
101501005.0,Burglary-Residence,33.6924,-84.51637,2010-05-30,80,7,17
101471390.0,Larceny-Non Vehicle,33.68274,-84.40902,2010-05-27,68,3,63
101261072.0,Larceny-Non Vehicle,33.75963,-84.40514,2010-05-06,37,1,37
101320321.0,Burglary-Residence,33.69231,-84.51621,2010-05-12,80,7,17
101350650.0,Auto Theft,33.80064,-84.48207,2010-05-15,156,1,33
101281348.0,Larceny-From Vehicle,33.7365,-84.38244,2010-05-08,18,1,16
101371822.0,Larceny-Non Vehicle,33.68677,-84.49773,2010-05-17,24,1,23
101411663.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-05-21,34,3,77
101460551.0,Auto Theft,33.68294,-84.39417,2010-05-26,43,1,41
101412199.0,Burglary-Residence,33.762,-84.51026,2010-05-21,4,1,4
101402184.0,Larceny-Non Vehicle,33.72274,-84.46264,2010-05-20,12,4,48
101480924.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-05-28,15,4,13
101440963.0,Larceny-From Vehicle,33.83134,-84.42412,2010-05-24,92,7,27
101361590.0,Agg Assault,33.81756,-84.38417,2010-05-16,108,1,8
101212247.0,Larceny-From Vehicle,33.75889,-84.38596,2010-05-01,15,1,66
101411535.0,Burglary-Residence,33.71557,-84.35731,2010-05-21,85,1,55
101481789.0,Larceny-Non Vehicle,33.7547,-84.51365,2010-05-28,157,1,4
101272341.0,Auto Theft,33.71755,-84.40455,2010-05-07,158,1,14
101322378.0,Auto Theft,33.824,-84.36521,2010-05-12,9,3,8
101491458.0,Larceny-From Vehicle,33.75738,-84.3893,2010-05-29,15,5,29
101290468.0,Burglary-Nonres,33.74964,-84.40132,2010-05-09,91,1,49
101340905.0,Larceny-Non Vehicle,33.69034,-84.50805,2010-05-14,127,1,17
101321094.0,Larceny-Non Vehicle,33.83971,-84.36983,2010-05-12,10,1,9
101471290.0,Larceny-Non Vehicle,33.77796,-84.46426,2010-05-27,62,1,70
101310672.0,Larceny-From Vehicle,33.74533,-84.31429,2010-05-11,142,4,32
101250178.0,Larceny-Non Vehicle,33.74107,-84.50997,2010-05-05,8,1,4
101331413.0,Burglary-Residence,33.76693,-84.41915,2010-05-13,66,1,61
101210664.0,Auto Theft,33.85289,-84.44402,2010-05-01,143,1,27
101210123.0,Larceny-From Vehicle,33.77935,-84.34849,2010-05-01,2,1,2
101311832.0,Robbery-Pedestrian,33.72506,-84.39802,2010-05-11,28,1,26
101370118.0,Robbery-Pedestrian,33.7848,-84.40734,2010-05-17,71,4,47
101471039.0,Auto Theft,33.77422,-84.4698,2010-05-27,62,1,70
101410647.0,Burglary-Residence,33.82303,-84.43266,2010-05-21,159,1,30
101310728.0,Auto Theft,33.75377,-84.47405,2010-05-11,78,1,72
101332043.0,Burglary-Nonres,33.67902,-84.40049,2010-05-13,74,1,68
101470883.0,Auto Theft,33.72173,-84.40774,2010-05-27,28,1,26
101401302.0,Larceny-Non Vehicle,33.71709,-84.42468,2010-05-20,96,2,14
101451151.0,Burglary-Residence,33.75633,-84.43485,2010-05-25,44,1,31
101472255.0,Larceny-Non Vehicle,33.75194,-84.38964,2010-05-27,15,14,13
101500135.0,Auto Theft,33.85252,-84.36116,2010-05-30,73,3,67
101471228.0,Burglary-Residence,33.73504,-84.38465,2010-05-27,18,1,16
101462444.0,Auto Theft,33.77551,-84.44872,2010-05-26,47,4,44
101381692.0,Larceny-Non Vehicle,33.78663,-84.38139,2010-05-18,14,5,12
101480687.0,Larceny-Non Vehicle,33.75382,-84.42109,2010-05-28,61,4,58
101420847.0,Larceny-From Vehicle,33.77579,-84.35622,2010-05-22,2,1,2
101451415.0,Larceny-From Vehicle,33.77128,-84.38189,2010-05-25,35,7,25
101440998.0,Larceny-From Vehicle,33.74005,-84.40649,2010-05-24,59,1,56
101321971.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-05-12,36,3,6
101351340.0,Robbery-Pedestrian,33.76443,-84.42514,2010-05-15,66,6,61
101310851.0,Larceny-From Vehicle,33.7197,-84.45055,2010-05-11,7,1,7
101450553.0,Larceny-From Vehicle,33.78085,-84.41041,2010-05-25,50,4,47
101281818.0,Burglary-Residence,33.74262,-84.43843,2010-05-08,23,1,21
101331528.0,Larceny-Non Vehicle,33.76138,-84.41284,2010-05-13,37,1,37
101231136.0,Larceny-From Vehicle,33.68845,-84.49328,2010-05-03,24,9,23
101382253.0,Larceny-From Vehicle,33.73679,-84.38412,2010-05-18,18,1,16
101461450.0,Larceny-Non Vehicle,33.76067,-84.43685,2010-05-26,44,1,31
101322325.0,Robbery-Residence,33.75823,-84.41416,2010-05-13,37,1,37
101390485.0,Burglary-Residence,33.76561,-84.44109,2010-05-19,47,1,44
101511483.0,Agg Assault,33.81639,-84.44291,2010-05-31,114,1,30
101271513.0,Larceny-Non Vehicle,33.75526,-84.3831,2010-05-07,15,1,66
101250675.0,Agg Assault,33.74232,-84.44505,2010-05-05,23,1,21
101492151.0,Burglary-Residence,33.73376,-84.3536,2010-05-29,58,1,55
101441675.0,Burglary-Residence,33.76103,-84.33185,2010-05-24,42,1,40
101370470.0,Agg Assault,33.70911,-84.38139,2010-05-17,79,1,1
101310361.0,Larceny-Non Vehicle,33.64822,-84.36502,2010-05-11,22,1,20
101241521.0,Burglary-Residence,33.69231,-84.51621,2010-05-04,80,7,17
101471497.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-05-27,34,3,77
101372349.0,Agg Assault,33.75381,-84.47425,2010-05-17,78,1,72
101391064.0,Auto Theft,33.74984,-84.39421,2010-05-19,15,1,36
101382329.0,Larceny-From Vehicle,33.77767,-84.38019,2010-05-18,14,1,25
101230578.0,Burglary-Residence,33.79906,-84.47197,2010-05-07,60,11,33
101281161.0,Burglary-Residence,33.83709,-84.38756,2010-05-08,41,1,9
101391591.0,Auto Theft,33.75405,-84.49639,2010-05-19,4,7,52
101462208.0,Larceny-Non Vehicle,33.69085,-84.39581,2010-05-26,119,1,41
101330529.0,Burglary-Nonres,33.69997,-84.41541,2010-05-13,63,1,59
101231322.0,Larceny-From Vehicle,33.7547,-84.51365,2010-05-03,157,1,4
101272019.0,Larceny-From Vehicle,33.8154,-84.42379,2010-05-07,129,7,30
101511420.0,Auto Theft,33.71208,-84.41314,2010-05-31,96,7,14
101351043.0,Burglary-Residence,33.73288,-84.38448,2010-05-15,18,1,16
101281591.0,Larceny-From Vehicle,33.79242,-84.3974,2010-05-08,76,3,47
101431867.0,Robbery-Pedestrian,33.73267,-84.37352,2010-05-23,67,1,62
101491864.0,Burglary-Residence,33.74808,-84.42562,2010-05-29,61,1,58
101361541.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-05-16,15,4,13
101231030.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-05-03,15,4,13
101350653.0,Larceny-Non Vehicle,33.77756,-84.50031,2010-05-15,46,1,43
101281918.0,Auto Theft,33.7604,-84.38746,2010-05-08,15,2,54
101361206.0,Burglary-Residence,33.7616,-84.41421,2010-05-16,37,1,37
101501390.0,Burglary-Residence,33.72494,-84.39593,2010-05-30,28,1,26
101501269.0,Burglary-Residence,33.78909,-84.36826,2010-05-30,54,1,51
101510583.0,Burglary-Residence,33.79838,-84.37449,2010-05-31,56,1,12
101311702.0,Larceny-Non Vehicle,33.68067,-84.4072,2010-05-11,74,4,68
101350134.0,Burglary-Residence,33.69081,-84.38834,2010-05-15,105,1,41
101352019.0,Larceny-From Vehicle,33.68845,-84.49328,2010-05-15,24,9,23
101411658.0,Larceny-From Vehicle,33.75359,-84.38986,2010-05-21,15,1,13
101260511.0,Auto Theft,33.70566,-84.41275,2010-05-06,63,1,59
101441148.0,Larceny-Non Vehicle,33.72549,-84.46496,2010-05-24,12,7,48
101590684.0,Auto Theft,33.76763,-84.36058,2010-06-08,101,9,78
101632259.0,Auto Theft,33.74952,-84.40352,2010-06-12,91,1,49
101770683.0,Larceny-From Vehicle,33.78345,-84.4119,2010-06-26,50,4,47
101581448.0,Robbery-Pedestrian,33.72553,-84.39569,2010-06-07,28,1,26
101700335.0,Larceny-Non Vehicle,33.78251,-84.41436,2010-06-19,50,1,47
101741084.0,Auto Theft,33.69275,-84.40826,2010-06-23,68,1,63
101571090.0,Larceny-From Vehicle,33.73577,-84.37671,2010-06-06,67,1,62
101730786.0,Auto Theft,33.73804,-84.41666,2010-06-22,34,3,34
101712899.0,Larceny-From Vehicle,33.81987,-84.36568,2010-06-20,9,1,8
101762042.0,Burglary-Residence,33.73448,-84.39681,2010-06-25,59,1,56
101791661.0,Larceny-Non Vehicle,33.71677,-84.41732,2010-06-28,96,1,14
101521829.0,Robbery-Pedestrian,33.74765,-84.39737,2010-06-01,15,1,36
101762045.0,Larceny-From Vehicle,33.75794,-84.4055,2010-06-25,37,1,37
101760572.0,Larceny-Non Vehicle,33.76764,-84.38524,2010-06-25,15,1,54
101551415.0,Larceny-Non Vehicle,33.76126,-84.50433,2010-06-04,4,1,52
101721774.0,Larceny-From Vehicle,33.77477,-84.4067,2010-06-21,50,2,76
101771181.0,Larceny-Non Vehicle,33.77432,-84.35853,2010-06-26,2,1,2
101760864.0,Larceny-From Vehicle,33.73766,-84.37562,2010-06-25,67,1,62
101721753.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-06-21,20,3,30
101551627.0,Larceny-From Vehicle,33.8774,-84.38235,2010-06-04,72,1,65
101550038.0,Larceny-From Vehicle,33.78464,-84.38494,2010-06-04,14,1,22
101731560.0,Larceny-From Vehicle,33.68845,-84.49328,2010-06-22,24,9,23
101670809.0,Auto Theft,33.70052,-84.40621,2010-06-16,63,7,59
101542580.0,Robbery-Pedestrian,33.78381,-84.37904,2010-06-03,14,4,12
101600701.0,Burglary-Residence,33.72633,-84.44107,2010-06-09,12,1,10
101770932.0,Larceny-Non Vehicle,33.75343,-84.39312,2010-06-26,15,4,13
101620351.0,Larceny-From Vehicle,33.77426,-84.46721,2010-06-11,62,1,70
101590602.0,Larceny-Non Vehicle,33.72827,-84.46989,2010-06-08,82,1,48
101770442.0,Agg Assault,33.70979,-84.35849,2010-06-26,85,1,55
101571288.0,Larceny-Non Vehicle,33.72918,-84.40468,2010-06-06,28,1,26
101740997.0,Burglary-Residence,33.83124,-84.36928,2010-06-23,27,1,9
101651851.0,Larceny-Non Vehicle,33.77152,-84.38508,2010-06-14,14,2,25
101620062.0,Auto Theft,33.73712,-84.43044,2010-06-11,34,1,77
101620870.0,Larceny-From Vehicle,33.65743,-84.5097,2010-06-11,11,4,5
101592164.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-06-08,20,3,30
101571654.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-06-06,36,3,6
101781195.0,Burglary-Residence,33.74091,-84.36279,2010-06-27,67,4,62
101590528.0,Auto Theft,33.79742,-84.40671,2010-06-08,123,1,18
101561894.0,Larceny-Non Vehicle,33.73469,-84.43019,2010-06-05,34,1,77
101581482.0,Larceny-From Vehicle,33.84676,-84.36212,2010-06-07,36,3,6
101620576.0,Auto Theft,33.71736,-84.4389,2010-06-11,7,1,10
101580776.0,Robbery-Pedestrian,33.8027,-84.41434,2010-06-07,20,4,30
101692320.0,Robbery-Pedestrian,33.73807,-84.41811,2010-06-18,34,4,34
101590789.0,Burglary-Residence,33.72807,-84.38043,2010-06-08,112,1,16
101521521.0,Burglary-Residence,33.83077,-84.4267,2010-06-01,160,7,27
101750226.0,Agg Assault,33.71907,-84.39329,2010-06-24,79,4,1
101550705.0,Larceny-Non Vehicle,33.7734,-84.35467,2010-06-04,101,1,78
101692377.0,Auto Theft,33.80312,-84.4011,2010-06-18,100,1,18
101731031.0,Larceny-From Vehicle,33.8229,-84.37365,2010-06-22,27,1,9
101701179.0,Larceny-Non Vehicle,33.75605,-84.34813,2010-06-19,42,3,40
101750680.0,Burglary-Residence,33.76435,-84.43533,2010-06-24,47,7,44
101713041.0,Larceny-From Vehicle,33.76216,-84.41409,2010-06-20,37,1,37
101621213.0,Auto Theft,33.74385,-84.41909,2010-06-11,132,1,58
101730876.0,Larceny-Non Vehicle,33.80246,-84.47034,2010-06-22,60,1,33
101611707.0,Larceny-Non Vehicle,33.7734,-84.35467,2010-06-10,101,1,78
101602266.0,Larceny-From Vehicle,33.76158,-84.38496,2010-06-09,15,5,54
101551713.0,Burglary-Residence,33.71449,-84.39138,2010-06-04,1,1,1
101800027.0,Larceny-Non Vehicle,33.76359,-84.3517,2010-06-29,99,1,78
101620517.0,Robbery-Pedestrian,33.70348,-84.46644,2010-06-11,3,1,3
101531889.0,Larceny-Non Vehicle,33.68012,-84.39573,2010-06-02,84,8,68
101670099.0,Larceny-From Vehicle,33.74652,-84.37423,2010-06-16,67,1,62
101680623.0,Larceny-From Vehicle,33.8553,-84.35979,2010-06-17,73,4,65
